swc_id,denRadius
18457_00072,108.12179324016662
18457_00073,110.22733547855258
18457_00074,122.82076898229616
18457_00075,137.65348007912513
18457_00076,110.80722183790677
18457_00077,94.18480007421489
18457_00078,92.82860660828482
18457_00079,107.42982686243782
18457_00080,109.37714634433937
18457_00081,162.63390129479652
18457_00082,150.01907584801353
18457_00083,100.34349012793659
18457_00087,130.02535731016894
18457_00088,100.76636602649377
18457_00089,122.08925014356565
18457_00090,102.3281394904031
18457_00091,97.0188843055852
18457_00095,95.28044949139486
18457_00096,99.70865726540397
18457_00097,124.165761201906
18457_00098,124.2816831327764
18457_00099,139.79547346245494
18457_00101,163.1098208248103
18457_00102,128.8428477055352
18457_00103,133.5503619773361
18457_00106,83.20681224841908
18457_00108,130.4903270901627
18457_00109,142.7302515375808
18457_00110,156.41088833507158
18457_00111,149.86976603939993
18457_00112,174.4876234239881
18457_00113,132.47135952244182
18457_00114,111.94348248103243
18457_00115,93.76175251398689
18457_00116,168.22406096730523
18457_00117,83.67062596126601
18457_00118,107.36255228844625
18457_00119,109.92425657431711
18457_00120,156.77491908441988
18457_00121,148.92397178919623
18457_00122,93.81797162355178
18457_00123,108.19118199330886
18457_00125,106.48908925804027
18457_00126,125.04654422925032
18457_00127,135.320807850651
18457_00128,118.32223113450483
18457_00129,114.40002372500531
18457_00133,108.75293728928264
18457_00135,147.39287913122718
18457_00136,175.67222650569232
18457_00139,64.59419117428604
18457_00140,84.93905845927736
18457_00141,130.77281234954887
18457_00142,112.35456991336189
18457_00143,132.74583148877326
18457_00144,113.87328340389524
18457_00145,110.80671021071741
18457_00146,107.94121969342382
18457_00148,106.67031676903088
18457_00150,121.64249070275845
18457_00152,104.0967519883405
18457_00159,123.50970339079764
18457_00162,123.36931935674467
18457_00163,117.43124699615933
18457_00164,136.38268389257692
18457_00170,103.25702950199783
18457_00184,185.9405732736077
18457_00188,165.49460372268052
18457_00190,115.53628447968927
18457_00194,112.99665669610368
18457_00197,106.80360033808287
18457_00199,124.24934304302796
18457_00202,123.83859653588807
18457_00203,125.34872843853344
18457_00204,145.30192610257825
18457_00205,120.47553818890333
18457_00206,155.46902796294316
18457_00209,140.38013628411937
18457_00241,148.08476409757336
18458_00048,134.3033721224539
18458_00049,108.18572263064348
18458_00050,85.97400102603108
18458_00051,94.22259706577869
18458_00053,118.50501757794802
18458_00056,97.76007496806994
18458_00057,88.09294799189503
18458_00069,73.72921888452949
18458_00075,191.02617902450638
18458_00077,176.9114465362067
18458_00083,111.93138392881248
18458_00086,99.3695667246937
18458_00101,72.15134253580659
18458_00102,83.57284768916128
18458_00114,106.96777680120972
18458_00119,104.54708532536024
18458_00121,104.91576662104796
18458_00122,101.78027465693401
18458_00125,80.05394961417399
18458_00148,166.09341895626403
18458_00150,164.38341574699132
18458_00185,166.2370377671644
18458_00236,111.28863417200643
18458_00239,123.53289355318923
18458_00241,120.11583323710687
18458_00242,138.36891487031656
18458_00244,110.04591305458774
18458_00249,180.59053823624504
18458_00250,85.28685108458612
18458_00264,108.4456907085261
18458_00267,104.15296238204466
18458_00268,124.92315698588448
18458_00269,112.49451287839109
18458_00273,103.00490151418008
18458_00277,107.72318322850307
18458_00280,98.8471489040428
18458_00281,103.50425105068818
18458_00302,87.64854434337437
18458_00306,84.3248311783688
18458_00351,93.65651628783563
18458_00353,110.45073962327852
18458_00374,151.7092792542566
18458_00375,146.20493223748994
18458_00376,117.2757016521376
18458_00386,69.21791670661935
18458_00419,131.9240895405514
18458_00424,90.364006944641
18458_00430,95.75371747119922
18458_00437,108.23695580722463
18458_00443,99.00905026482768
18458_00444,102.88469843348807
18458_00445,120.00849652248135
18458_00450,118.12446499736137
18458_00456,137.33466508777326
18458_00458,108.81904420963836
18458_00459,100.78535132047718
18458_00460,94.56592507298912
18458_00461,123.80196346360556
18458_00468,151.7500441276294
18458_00488,110.9874931099428
18458_00492,123.87194181894715
18458_00496,130.25819170870213
18458_00500,128.18866679036626
18458_00502,154.48104704948756
18458_00505,200.149751909568
18458_00540,119.6691370200942
18458_00541,101.68046437474537
18458_00542,114.42949371379022
18458_00547,101.89561882685179
18458_00548,100.54558935363262
18458_00549,126.46546060476508
18458_00550,87.34255635846324
18458_00551,133.0431144175433
18458_00555,104.85383365705354
18458_00561,115.1388752818023
18458_00562,116.49594820619234
18458_00564,119.40909197884271
18458_00565,105.58298198428832
18458_00567,114.75852541291145
18458_00574,109.45513884044401
18458_00575,107.69552549588188
18458_00577,123.30166821985759
18458_00578,118.2198041298041
18458_00580,113.01077925043157
18458_00583,127.24899891896422
18458_00584,119.02084204452119
18458_00585,172.3141354958178
18458_00586,137.8641511620875
18458_00612,107.68344310688511
18458_00614,163.09863575131072
18458_00615,151.02103508802293
18458_00616,142.72682290880655
18461_2985_x10744_y3095,116.08441413129292
18461_3220_x7596_y9465,179.96196360797987
18461_3871_x7813_y3857,172.00091184935954
18461_4178_x16825_y2713,112.38159432299861
18461_4233_x19011_y2874,115.66730377690003
18461_4388_x5599_y5781,91.63187200535731
18461_4410_x23856_y6531,123.27767572146043
18461_4545_x5749_y4914,140.74055801159673
18461_4862_x17603_y2198,126.15330662633876
18461_5025_x23630_y4542,109.91622732417925
18461_6043_x11080_y1667,143.06349555164448
18461_7132_x6338_y3287,161.33559846755006
18462_00005,107.55882104976004
18462_00007,152.42511806639507
18462_00009,136.17500614796373
18462_00012,125.03997260879169
18462_00013,120.92226700305176
18462_00014,114.6667874885213
18462_00015,112.6277906460123
18462_00016,114.10884477691198
18462_00017,105.71318195161894
18462_00018,110.87118507057028
18462_00019,99.49697951351766
18462_00020,105.72736973209665
18462_00021,92.4387243191849
18462_00022,89.31046259425152
18462_00023,118.58517549327041
18462_00024,83.99466534275723
18462_00025,90.76724068911224
18462_00026,115.07092000177947
18462_00027,121.01010511491599
18462_00028,124.41821080658734
18462_00029,127.36944360017257
18462_00030,141.2561305034202
18462_00031,149.96891167610642
18462_00032,133.196555165861
18462_00035,99.74308024911937
18462_00038,82.15391095147845
18462_00040,106.75046185978286
18462_00041,123.53577201687776
18462_00042,138.19030172290232
18462_00043,135.53995499850507
18462_00044,138.1803245252209
18462_00045,116.8195750247789
18462_00048,115.17332318763955
18462_00049,156.5297149431328
18462_00050,120.79492685444885
18462_00051,106.9365684730772
18462_00052,126.97976076077616
18462_00053,128.94783413689294
18462_00054,91.85904751748473
18462_00055,100.19824055763857
18462_00056,114.30744699301081
18462_00057,94.8365207092956
18462_00058,103.47634061855713
18462_00059,110.70644645154559
18462_00060,121.47549733595011
18462_00061,139.4902633521434
18462_00062,132.2695883171693
18462_00063,140.36453921487086
18463_00001,127.22526134981938
18463_00003,135.01378769091352
18463_00004,77.84719607136499
18463_00005,119.58925303664017
18463_00007,83.34298116116422
18463_00010,135.65302903138397
18463_00011,120.64608482148302
18463_00012,82.54196500661197
18463_00013,126.20525259704618
18463_00014,75.858016578683
18463_00015,111.47741132411696
18463_00016,130.61997286507426
18463_00018,151.44857981313353
18463_00019,144.13600873509577
18463_00020,122.26613879749523
18463_00021,219.5001898756823
18463_00024,156.17933182827983
18463_00027,118.60803001508907
18463_00028,128.8734668285414
18463_00029,133.76810657022133
18463_00031,126.04467654910839
18463_00032,94.44117110806842
18463_00034,102.27516715675743
18463_00036,120.84487017144082
18463_00037,136.08529167669406
18463_00038,106.87741325490497
18463_00039,139.52610030532293
18463_00040,118.59724277801332
18463_00041,144.5146156945996
18463_00042,143.4446476348475
18463_00045,148.98284869997107
18463_00046,138.46771240866423
18463_00047,162.07637770367867
18463_00051,135.24980511538791
18463_00052,174.9233695024709
18463_00054,133.00698808353673
18463_00055,147.45376884477776
18463_00056,204.5078996776369
18463_00057,107.67884221960257
18463_00058,87.34706273387215
18463_00061,165.45350482175218
18463_00062,159.64994767213415
18463_00066,112.93221749503364
18463_00067,105.6431800832719
18463_00068,117.97137796753927
18463_00069,122.59850310993717
18463_00071,116.73325226486993
18463_00072,151.0157280075415
18463_00073,129.62310108763586
18463_00074,93.57103000538213
18463_00075,103.24805916329659
18464_00004,113.49772397171148
18464_00009,135.48050817910965
18464_00010,123.19804896864262
18464_00016,107.1234881052588
18464_00029,87.22025453581968
18464_00031,93.71610122717694
18464_00042,104.74996695756217
18464_00044,106.14627063680533
18464_00045,110.94650318014746
18464_00046,112.25587813983171
18464_00047,133.54523216922144
18464_00048,130.1443108988332
18464_00049,107.29153332627257
18464_00052,102.9143582542948
18464_00061,121.40058269442126
18464_00074,147.24564830547416
18464_00075,116.78589374935166
18464_00076,119.7252529242271
18464_00079,113.98892710040438
18464_00080,128.08713175435722
18464_00081,105.32164224391235
18464_00082,104.89377378028715
18464_00085,121.42874748387501
18464_00086,114.28854546297595
18464_00088,133.43716889329883
18464_00102,169.08042840982407
18464_00108,132.34574263554825
18464_00112,130.83465647318224
18464_00119,110.35027060414329
18464_00122,128.9367851497398
18464_00124,132.80315867504058
18464_00127,128.82515020547754
18464_00128,127.97356802840683
18464_00129,118.63742625919062
18464_00132,142.53959781532163
18464_00133,110.72070505212598
18464_00139,221.74178697908323
18464_00141,111.52018888864646
18464_00143,111.704096959362
18464_00153,136.04141656975483
18464_00155,151.69215989754412
18464_00163,119.29848480939236
18464_00169,106.55096019389615
18464_00183,113.90965829645351
18464_00184,128.4640751092809
18464_00191,89.1838881141129
18464_00192,267.89946652272187
18464_00193,122.96361244634167
18464_00194,88.6381830676139
18464_00196,187.14243652932416
18464_00197,434.86756636671936
18464_00198,155.6577746129941
18465_00001,128.22248182420142
18465_00003,134.2241816217088
18465_00005,135.4348390009107
18465_00006,102.32813898020075
18465_00007,144.78096707232902
18465_00008,151.22417320616384
18465_00009,144.86168064596097
18465_00011,113.4445411993016
18465_00015,107.86254914724451
18465_00017,103.38356968940774
18465_00018,116.75102551628184
18465_00028,139.91710058428134
18465_00029,147.55837924161506
18465_00030,131.40331801467306
18465_00031,118.65799916481478
18465_00032,122.26285862707991
18465_00033,147.26849982855182
18465_00034,161.38189418960965
18465_00035,123.86155181429518
18465_00036,110.11768624643392
18465_00037,119.14017672841169
18465_00039,105.75429127633471
18465_00040,111.764363328896
18465_00041,125.25439056515512
18465_00044,112.47613325477903
18465_00045,92.21840361698882
18465_00046,104.62035292476814
18465_00047,160.10686156747022
18465_00048,141.07843870909775
18465_00050,131.8374280668999
18465_00052,277.01301412911107
18465_00053,229.79490562049082
18465_00054,186.02900728406038
18465_00056,142.55583061346567
18465_00057,100.81548864050384
18465_00058,140.31527773753945
18465_00059,112.192583837186
18465_00070,128.01349668851896
18465_00078,101.61177404526155
18465_00079,113.48703461488134
18465_00080,112.06719545111785
18465_00081,106.19384483934
18465_00082,100.26333080781987
18465_00083,127.01186635785511
18465_00084,136.00825036622564
18465_00089,115.38953765192352
18465_00090,106.27206718664564
18465_00091,114.957852346051
18465_00092,105.18203720860639
18465_00106,102.59026699639011
18465_00109,120.15165251461775
18465_00110,125.42780232001256
18465_00111,111.04930663533693
18465_00112,93.03432662049488
18465_00113,110.72459660037492
18465_00114,113.33270776909714
18465_00115,109.3539904003137
18465_00116,111.96385699511185
18465_00117,106.0499284222305
18465_00119,82.40307781370574
18465_00125,122.2575906313169
18465_00126,87.20296304996918
18465_00127,106.73386467037054
18465_00128,98.78795870378961
18465_00132,123.43277347733797
18465_00133,105.11921401953609
18465_00136,106.52195453299683
18465_00140,104.29848949289332
18465_00141,113.87737206108902
18465_00142,108.73864087881559
18465_00145,99.37502035063933
18465_00146,79.08881918447547
18465_00148,127.4376916747357
18465_00152,87.44277111601814
18465_00154,124.55946848431068
18465_00155,111.24553677215467
18465_00156,109.54734768373778
18465_00157,117.64814327649232
18465_00159,94.00288631397565
18465_00161,119.36189975229239
18465_00168,121.0740545514609
18465_00175,145.9043694477554
18465_00177,123.6611962255697
18465_00199,106.64899995681202
18465_00203,103.17447603146125
18465_00204,107.59363639537585
18465_00205,94.70730456876763
18465_00206,93.93627427562718
18465_00207,108.93508971963733
18465_00209,82.99376727827125
18465_00213,127.07883913495904
18465_00219,99.0880536649325
18465_00226,112.54076986664533
18465_00227,117.08271350400818
18465_00228,110.88824275150441
18465_00229,115.45887977584711
18465_00230,116.79197893616848
18465_00233,116.71613833044688
18465_00234,132.85130193593
18465_00235,102.50287863673604
18465_00238,102.96616649471366
18465_00241,128.3056331693607
18465_00242,107.2857399856837
18465_00243,113.76413306192424
18465_00245,149.46101680859655
18465_00246,116.70623573392997
18465_00248,206.9841713451747
18465_00258,132.61797823037483
18465_00261,149.0055254503776
18465_00264,129.63354617619876
18465_00281,118.39590398880526
18465_00282,116.11105373741563
18465_00283,113.84042317616223
18465_00285,124.02381871921216
18465_00286,131.29530946372026
18465_00287,110.93079447083268
18465_00288,109.51913088065291
18465_00291,138.6962632834028
18465_00292,129.29442870325744
18465_00294,106.49589500075672
18465_00300,138.70886592147986
18465_00302,149.89734587950147
18465_00303,133.15219369034745
18465_00304,134.4578413351762
18465_00305,137.88601970241243
18465_00309,133.63584105551342
18465_00312,92.48944000901119
18465_00313,163.61853682072137
18465_00319,127.25991217001896
18465_00328,120.50466618040598
18465_00347,168.1564049092831
18465_00348,108.07864043419184
18465_00349,96.92189434368073
18470_3227_x19287_y16117,333.9479220724414
18470_3582_x22459_y29708,197.7633770165336
18470_4630_x23468_y24795,247.4649870968438
18864_00002,141.83304748752943
18864_00015,166.04966429958057
18864_00021,163.7965013625627
18864_00023,158.59136622212827
18864_00025,145.7074897884667
18864_00026,185.5427674820397
18864_00029,140.52276037145074
18864_00040,158.09542270829934
18864_00043,146.22777619859093
18864_00057,222.66841237783933
18864_00114,92.94553189731735
18864_00117,165.3065577887824
18864_00119,146.4333096407513
18864_00313,110.77384909610832
18864_1871_x3272_y21319,182.36190453901534
18864_1917_x3417_y12763,226.09022691546116
18864_2047_x3016_y12128,159.79539102811256
18864_2086_x2903_y21496,188.19361073489682
18864_2520_x2913_y22642,207.76745285805424
18864_3015_x3194_y23588,195.05773609762713
18864_3248_x2473_y15212,172.65121896860884
18864_3338_x3396_y21865,176.15877421649
18864_3473_x2641_y21082,189.67540688612073
18864_3488_x3691_y22599,196.5853973300732
18864_3494_x2380_y13749,150.66189648152087
18864_3772_x5344_y6871,109.76503534397011
18864_4067_x3464_y21495,179.10114664659991
18864_4120_x3320_y13563,204.05006992637328
18864_4157_x3358_y13741,186.64079694604064
18864_4267_x2794_y21031,166.31606243067358
18864_4380_x6371_y4940,81.52145030218314
18864_4420_x4377_y8261,173.7362195832564
18864_4429_x7945_y3080,141.8777430720887
18864_4554_x9386_y2232,164.32245754377834
18864_4693_x10912_y2095,142.3876909896614
18864_4760_x3070_y21249,190.33387043058232
18864_4797_x9453_y2359,160.3011660793882
18864_5030_x9347_y31359,121.42415957982294
18864_5099_x6368_y29941,148.00697933966987
18864_5242_x9483_y31549,161.55705758180667
18864_5305_x7877_y31450,143.3852437696835
18864_5444_x7352_y31475,133.03410769143034
18864_5637_x5637_y31619,118.4646109979185
18864_5648_x4839_y28849,154.79839497224486
18864_5692_x8806_y3272,118.43439476453563
18864_6057_x8520_y2391,154.61123655710975
18864_6074_x3503_y13192,165.1952788198979
18864_6104_x9372_y1806,169.29410569935132
18864_6139_x4843_y27122,117.50679398360003
18864_6291_x8873_y32149,144.17826502177473
18864_6321_x4387_y7047,141.07208191800288
18864_6384_x3409_y13059,165.72803418222148
18864_6581_x10729_y2199,132.0844666335315
18864_6733_x9057_y31875,145.97439495919085
18864_6734_x4899_y27447,164.9314315399614
18864_6805_x6340_y4681,175.33650194364205
18864_6821_x5144_y6844,160.32707252710432
18864_6956_x8154_y30811,167.03555244470178
18867_2903_x13633_y8787,446.1584348053461
18867_3383_x10177_y11497,315.4025168432495
18867_3469_x10058_y10954,318.9691477899105
18867_3525_x9958_y10743,292.0352313643202
18867_3758_x14594_y6944,380.32758084541837
18867_3801_x9223_y10977,298.04944828967206
18867_3807_x9130_y11820,327.21806270931665
18867_3832_x10338_y8748,288.8903015478859
18867_3855_x11412_y8044,329.15035358879186
18867_3926_x8710_y12751,368.0360580632864
18867_3973_x31634_y12362,263.39074253050734
18867_3994_x27846_y7437,355.7407062682954
18867_4052_x9852_y8712,304.23098096719224
18867_4156_x9348_y9148,282.05688294201025
18867_4202_x26848_y7080,297.29956819115233
18867_4216_x9933_y8365,157.6885613140505
18867_4218_x8269_y11914,360.95430956666985
18867_4259_x9977_y8313,148.09129235789217
18867_4296_x31171_y9797,350.23384927500337
18867_4302_x30805_y9233,295.4184795350454
18867_4330_x29413_y7746,319.73927950679365
18867_4336_x10280_y7972,215.96165780094702
18867_4392_x7633_y13301,268.82085582832804
18867_4397_x8352_y9768,303.4770788907975
18867_4421_x31775_y9812,271.91274232466753
18867_4457_x7592_y10554,234.70560628431303
18867_4473_x25161_y6054,403.4660981111939
18867_4513_x27588_y6824,433.65792609135417
18867_4533_x14227_y15937,388.020578423338
18867_4554_x26130_y14869,362.1549766263864
18867_4593_x26568_y15120,307.4607839508281
18867_4605_x30309_y8068,439.2852082629489
18867_4621_x24147_y14734,259.4968781903683
18867_4647_x12409_y6656,351.2836285845333
18867_4677_x24410_y14710,257.24728060526417
18867_4689_x11723_y7039,367.34547476608475
18867_4724_x12558_y16835,310.729621993418
18867_4768_x26326_y6150,397.0679552743675
18867_4776_x28359_y6621,378.81140723049657
18867_4789_x23709_y15765,263.5596888619446
18867_4801_x7068_y12938,189.53185515294902
18867_4817_x16327_y15739,252.51126305641043
18867_4824_x31628_y8902,283.40661820366375
18867_4826_x11914_y16564,224.07085726164
18867_4831_x27808_y6496,354.39231236840897
18867_4874_x16831_y16618,216.67575498765098
18867_4889_x28329_y6770,374.79300058830535
18867_4922_x30354_y7405,262.8877460591439
18867_4926_x25796_y14504,291.2843555797876
18867_4954_x9860_y7599,416.0118266903633
18867_4957_x30093_y7560,403.24079809624135
18867_4984_x30860_y8156,319.32833220017824
18867_5082_x26232_y14941,264.4296924434867
18867_5083_x14145_y15212,290.9877035895006
18867_5169_x12576_y5864,307.79317001331515
18867_5194_x29530_y6807,166.78827113115958
18867_5203_x10027_y7237,377.5009276530899
18867_5287_x32054_y8614,317.95977765883
18867_5319_x14289_y4114,171.56999992534648
18867_5408_x30554_y7318,332.44228509255055
18867_5486_x20836_y5690,228.6813082562457
18867_5640_x21236_y5683,230.48385417202977
18867_5654_x12080_y5724,353.37460488027574
18867_5665_x20882_y6561,185.91353094773802
18867_5867_x21009_y6208,202.5788271951612
18867_5894_x10157_y6463,332.8942491599907
18867_5942_x29015_y5711,333.370073636964
18867_6003_x18592_y6204,195.4957983252078
18867_6007_x18415_y4843,244.6005005701037
18867_6014_x17935_y4434,281.37411622191917
18867_6085_x20833_y6331,185.06670223896108
18867_6091_x30186_y6043,378.3321296209686
18867_6408_x9343_y6158,385.0747500167627
18867_6413_x20950_y6015,193.7350022082636
18867_6452_x16339_y18318,289.00525735464134
18867_6468_x21532_y7741,178.9638331351058
18867_6985_x12525_y4095,195.14543807963844
18867_6986_x31479_y5932,160.28935752341957
18867_7123_x11808_y5131,156.2308428489914
18867_7172_x22280_y4802,178.37257093506346
18867_7390_x9887_y4961,154.268193313845
18867_7541_x13210_y4462,153.8697446172259
18867_7583_x22567_y18119,96.71407267848576
18867_7584_x10560_y5816,249.5463578235
18867_7790_x21511_y18480,144.85557004236878
18867_7924_x22262_y16755,487.13066583006145
18867_8235_x25208_y14610,369.0441448457189
18868_2225_x15897_y10006,219.88661621010993
18868_2559_x15436_y13207,294.08856897863046
18868_2584_x14386_y13639,334.04908083785114
18868_2593_x15801_y13755,261.649509910192
18868_2601_x23273_y17306,132.17146464083325
18868_2621_x11765_y8944,370.81712685072966
18868_2924_x10668_y9719,264.624230867531
18868_3009_x28076_y11485,301.9481392740631
18868_3112_x27714_y10534,270.1144554396618
18868_3207_x27726_y9448,320.53818468298766
18868_3228_x28576_y10788,294.473162661102
18868_3389_x28317_y9872,315.51779109013705
18868_3419_x27168_y8481,330.57571726567147
18868_3453_x28753_y10380,302.7962559747817
18868_3488_x24952_y7321,372.3643449271509
18868_3507_x7704_y10476,322.5782133854088
18868_3547_x28065_y9077,308.16086561721505
18868_3552_x28542_y9340,320.54357469165245
18868_3564_x27379_y8431,344.01887433111494
18868_3592_x9776_y8113,375.8944991484256
18868_3626_x29809_y12585,302.46107729272416
18868_3627_x28035_y8749,332.2024183397395
18868_3658_x9598_y8113,347.7932529906675
18868_3699_x17279_y16010,318.2099566512664
18868_3715_x8453_y8977,384.1162573372553
18868_3781_x6715_y11703,281.92141468813327
18868_3783_x28846_y9268,362.3008961415603
18868_3799_x26336_y7466,341.4442735912414
18868_3799_x6462_y13405,317.78022282028076
18868_3853_x29683_y10294,336.66893570137944
18868_3856_x26025_y7205,309.7682578496088
18868_3871_x26350_y7564,391.12461927152486
18868_3875_x8707_y8341,341.64309048353346
18868_3922_x26631_y7518,341.9851377403806
18868_3931_x26823_y7496,340.2616500531945
18868_3932_x25373_y7132,402.51564860501674
18868_3977_x25824_y7160,323.21725487056983
18868_3981_x30626_y12403,332.6260639808293
18868_4041_x10632_y7193,343.25439610825225
18868_4047_x27203_y7787,369.1597718665967
18868_4132_x11881_y6094,330.41461037644075
18868_4192_x10967_y7007,381.4875101189447
18868_4221_x5685_y12199,305.5036160079368
18868_4317_x23980_y6346,276.1206990878098
18868_4341_x30419_y10114,367.8264860791285
18868_4430_x9829_y7185,368.42336968790136
18868_4434_x10947_y6887,376.5772504348158
18868_4464_x5477_y11004,316.57119897842654
18868_4517_x31548_y11591,326.65683910743826
18868_4523_x15124_y15767,138.242400195615
18868_4549_x5910_y9879,314.8780718661492
18868_4634_x13823_y16687,207.69696581045898
18868_4648_x14941_y16268,170.2683116893632
18868_4693_x13797_y16937,264.9742231818128
18868_4706_x15828_y16760,232.93170911260384
18868_4739_x28536_y7468,432.42515627863236
18868_4757_x15158_y16995,282.65688835573127
18868_4803_x7002_y8311,421.2278241781859
18868_4818_x14513_y17030,165.0487830892377
18868_4863_x31402_y10126,310.49706170198994
18868_4883_x27078_y6285,293.19342900118244
18868_5131_x7596_y7239,336.0747164934038
18868_5141_x8535_y6876,337.82943192166607
18868_5156_x9540_y6495,351.58973283787486
18868_5242_x9858_y5968,330.9716445081385
18868_5369_x19532_y5532,183.29872518037243
18868_5397_x19819_y6085,176.21215596083272
18868_5456_x7773_y6771,332.1495279548727
18868_5531_x7356_y7030,298.1138626588576
18868_5686_x9887_y5415,301.8770618212834
18868_5701_x9538_y5736,317.85476909962546
18868_5723_x7031_y7203,332.0144264554798
18868_5724_x8616_y5999,316.5896514717783
18868_5965_x17541_y6435,182.9088232942029
18868_5983_x17523_y5085,189.76958252190346
18868_6000_x19811_y5444,196.31180292016163
18868_6019_x9541_y5296,291.90506163277996
18868_6196_x17668_y4955,195.19103263078495
18868_6405_x11428_y4397,264.29675958061233
18868_6757_x10353_y4324,169.71828713456782
18868_7311_x22238_y17329,141.80117623848312
18869_00020,62.824934688680834
18869_00024,316.30317473367467
18869_00025,228.11830343746783
18869_00028,221.79540002028807
18869_3064_x20999_y7621,301.421664926403
18869_3239_x6605_y6691,296.24796840133024
18869_3263_x6927_y6229,339.1663434349757
18869_3305_x6812_y6104,293.6646309628271
18869_3321_x21485_y7678,285.0174716236796
18869_3395_x6415_y6741,279.50729220292044
18869_3398_x6248_y7047,262.49508852992994
18869_3480_x6168_y6983,276.6275796785533
18869_3482_x7077_y5660,311.3412046734961
18869_3504_x6554_y5961,307.4538099481659
18869_3506_x6250_y6810,292.88014814096005
18869_3547_x21769_y7449,337.19958529253773
18869_3590_x6132_y6798,265.6019257336762
18869_3634_x20027_y5437,405.25888503552346
18869_3634_x5750_y7170,255.69356951998714
18869_3659_x21701_y7032,325.55734057293415
18869_3701_x5589_y7633,265.3530250760806
18869_3701_x7703_y4993,275.4291203077307
18869_3741_x6284_y6163,295.51935215591266
18869_3751_x5868_y6832,318.6855864963483
18869_3761_x5335_y8118,247.30541207217334
18869_3857_x22137_y7268,292.6554779627961
18869_3937_x5000_y8198,229.26945750943176
18869_4001_x4383_y7249,157.55006915753106
18869_4026_x21667_y6102,365.82093265942785
18869_4036_x8032_y4635,329.73597444396705
18869_4050_x21764_y6239,345.4739988521047
18869_4054_x19963_y5080,383.1395497300171
18869_4089_x6848_y5110,230.6349517972038
18869_4091_x4807_y8065,248.31516748615056
18869_4181_x21056_y5611,412.8514641875817
18869_4184_x11041_y4195,221.67551380875494
18869_4196_x21043_y5510,375.0810987897156
18869_4253_x4991_y7023,263.7577884711469
18869_4268_x10899_y9077,175.6272306308819
18869_4275_x8819_y9368,330.41831159794083
18869_4282_x22276_y6457,347.1885888308363
18869_4301_x16815_y4413,242.1999045232249
18869_4301_x20547_y5218,357.3423694564287
18869_4302_x23433_y9053,262.73830714601735
18869_4345_x7097_y4738,377.09503472663994
18869_4347_x8166_y4281,342.7210118803811
18869_4371_x21382_y5522,410.8760249668298
18869_4384_x15799_y10704,198.9868661217784
18869_4410_x8772_y3996,346.269087097595
18869_4414_x15653_y4273,180.74566060875975
18869_4419_x16667_y10498,226.8190105712647
18869_4426_x7611_y4421,340.1476359629232
18869_4453_x9586_y8809,323.86846300684863
18869_4457_x17404_y9449,301.87480400390314
18869_4468_x23035_y7089,333.5658258482472
18869_4469_x21852_y5924,572.7670407616732
18869_4511_x11720_y4070,272.9889423488324
18869_4520_x23555_y8194,247.08017819067723
18869_4550_x17965_y4177,198.44899129992584
18869_4550_x7203_y4574,346.64753175324563
18869_4571_x10055_y8359,233.69590814152744
18869_4587_x23021_y6827,368.4081580914299
18869_4599_x7153_y3640,233.10487187924736
18869_4625_x5853_y5391,305.1755875782315
18869_4629_x8451_y4031,215.0672245560403
18869_4662_x10221_y8547,250.51794782948278
18869_4693_x19236_y9148,211.57663769226292
18869_4722_x18329_y4110,208.87101395772547
18869_4727_x9851_y8415,219.7244342072213
18869_4764_x5211_y5995,319.9994307104219
18869_4786_x18238_y10268,320.3137833945912
18869_4787_x8961_y9647,307.31531585768914
18869_4837_x18229_y3163,200.02944027738818
18869_4841_x18666_y8144,234.2360277666205
18869_4848_x18620_y8132,224.80216244573845
18869_4883_x18883_y4120,173.08242654028615
18869_4890_x8926_y9583,179.10968864364273
18869_4912_x19648_y8510,267.96918086376326
18869_4953_x22613_y6076,382.12848651757275
18869_4997_x13063_y4444,210.72512653107432
18869_5019_x5442_y5910,224.41859876858905
18869_5024_x5544_y5480,356.52191422030006
18869_5033_x23046_y6158,314.10583589921185
18869_5108_x7688_y4065,337.05379804193615
18869_5123_x17555_y3609,164.84994026829426
18869_5126_x8617_y7685,311.0028812992284
18869_5150_x8933_y7652,260.18934516376703
18869_5213_x7186_y4274,349.67110085787795
18869_5237_x7485_y4162,405.24768001077405
18869_5286_x15761_y3297,184.31782709543575
18869_5317_x6063_y4638,226.12151276479597
18869_5343_x5414_y5337,339.01806644818254
18869_5393_x8284_y3671,376.1470221144921
18869_5418_x23277_y4971,210.36419663451642
18869_5431_x21494_y4633,220.25811996944995
18869_5444_x13271_y3998,214.41244107816624
18869_5482_x15126_y4142,239.9291271572962
18869_5553_x7275_y3994,388.044875662692
18869_5571_x8792_y4549,185.45408833592717
18869_5684_x13521_y3699,253.04443685280495
18869_5692_x6534_y3440,229.61392654262545
18869_5694_x15073_y4098,225.6168794304755
18869_5705_x4706_y6107,234.26900480911502
18869_5754_x7159_y3959,397.285904868896
18869_5802_x13547_y4406,207.9294819715872
18869_5941_x16325_y2938,204.80887843504073
18869_5980_x7654_y3517,308.4195329636419
18869_6076_x17177_y3306,189.64404498176566
18869_6241_x19347_y3562,185.54576436149136
18869_6291_x15236_y3478,210.9516841142503
18869_6454_x17703_y2478,160.05980544257307
18869_6732_x9649_y3919,245.68435200133436
18869_6854_x10735_y2978,199.00116848375566
